,created_in_file,last_appeared_in_file,created_in_line,last_appeared_in_line,created_in_commit,deleted_in_commit,created_at_date,deleted_at_date,content,deleted_in_lines,created_in_lines,updated_in_commits
150,src/java/org/apache/commons/math/fraction/BigFraction.java,src/java/org/apache/commons/math/fraction/BigFraction.java,35,35,2180b0b9fa03b65f8d9edce2beb2de8ffa2f4d2e,d1d32776dfee8251178eae95b0759bec58cf3dc2,2009-05-22 13:55:22+00:00,2009-07-20 16:27:45+00:00,// TODO: Add Serializable documentation,,,
151,src/java/org/apache/commons/math/fraction/BigFraction.java,src/java/org/apache/commons/math/fraction/BigFraction.java,36,36,2180b0b9fa03b65f8d9edce2beb2de8ffa2f4d2e,d1d32776dfee8251178eae95b0759bec58cf3dc2,2009-05-22 13:55:22+00:00,2009-07-20 16:27:45+00:00,// TODO: Check Serializable implementation,,,
152,src/java/org/apache/commons/math/fraction/BigFractionField.java,src/java/org/apache/commons/math/fraction/BigFractionField.java,34,34,210f2d5661b98a6f5666a9e7a471aa18888eed63,fbd46106cb7ec393b58e318efd255f9a2b89b621,2009-05-22 13:48:21+00:00,2009-07-20 16:42:55+00:00,// TODO: Add Serializable documentation,,,
153,src/java/org/apache/commons/math/fraction/BigFractionField.java,src/java/org/apache/commons/math/fraction/BigFractionField.java,35,35,210f2d5661b98a6f5666a9e7a471aa18888eed63,fbd46106cb7ec393b58e318efd255f9a2b89b621,2009-05-22 13:48:21+00:00,2009-07-20 16:42:55+00:00,// TODO: Check Serializable implementation,,,
154,src/java/org/apache/commons/math/fraction/Fraction.java,src/java/org/apache/commons/math/fraction/Fraction.java,35,35,2180b0b9fa03b65f8d9edce2beb2de8ffa2f4d2e,3c186cacbb3bf66be03208355390e441d149869c,2009-05-22 13:55:22+00:00,2009-07-20 16:29:46+00:00,// TODO: Add Serializable documentation,,,
155,src/java/org/apache/commons/math/fraction/Fraction.java,src/java/org/apache/commons/math/fraction/Fraction.java,36,36,2180b0b9fa03b65f8d9edce2beb2de8ffa2f4d2e,3c186cacbb3bf66be03208355390e441d149869c,2009-05-22 13:55:22+00:00,2009-07-20 16:29:46+00:00,// TODO: Check Serializable implementation,,,
156,src/java/org/apache/commons/math/fraction/FractionField.java,src/java/org/apache/commons/math/fraction/FractionField.java,34,34,210f2d5661b98a6f5666a9e7a471aa18888eed63,417766430eabfd2754a5f25115f481a3ecd71f04,2009-05-22 13:48:21+00:00,2009-07-20 16:45:08+00:00,// TODO: Add Serializable documentation,,,
157,src/java/org/apache/commons/math/fraction/FractionField.java,src/java/org/apache/commons/math/fraction/FractionField.java,35,35,210f2d5661b98a6f5666a9e7a471aa18888eed63,417766430eabfd2754a5f25115f481a3ecd71f04,2009-05-22 13:48:21+00:00,2009-07-20 16:45:08+00:00,// TODO: Check Serializable implementation,,,
158,src/main/java/org/apache/commons/math3/geometry/enclosing/WelzlEncloser.java,src/main/java/org/apache/commons/math3/geometry/enclosing/WelzlEncloser.java,108,103,2a3b56daa03253a8abccf5d895a310831ef0275a,19c1c3bb9bc175f9c19b026e7cda1d0fe47ade90,2014-01-29 20:19:20+00:00,2014-02-02 20:52:49+00:00,"// TODO: fix this, it should never happen but it does!",,,
159,src/main/java/org/apache/commons/math3/geometry/spherical/twod/SphericalPolygonsSet.java,src/main/java/org/apache/commons/math3/geometry/spherical/twod/SphericalPolygonsSet.java,490,490,739708f1af316d9b31a83b9e5d0cc7303155853d,e5002ce3f6a625bfd52f63fa38279c09178e8354,2014-02-05 20:42:58+00:00,2014-02-05 20:46:43+00:00,// TODO: compute enclosing small circle,,,
160,src/main/java/org/apache/commons/math3/optim/nonlinear/vector/MultivariateVectorOptimizer.java,src/main/java/org/apache/commons/math3/optim/nonlinear/vector/MultivariateVectorOptimizer.java,178,178,250cf6e3669ee3c0cfda5d20761fb1324f594df0,ed39d2dbe2522a7842d8f173af46b483d983cb0a,2012-12-28 20:16:38+00:00,2012-12-29 12:10:52+00:00,"// TODO: remove this for 4.0, when the Weight class will be removed",,,
161,src/main/java/org/apache/commons/math3/optim/nonlinear/vector/jacobian/AbstractLeastSquaresOptimizer.java,src/main/java/org/apache/commons/math3/optim/nonlinear/vector/jacobian/AbstractLeastSquaresOptimizer.java,84,84,250cf6e3669ee3c0cfda5d20761fb1324f594df0,ed39d2dbe2522a7842d8f173af46b483d983cb0a,2012-12-28 20:16:38+00:00,2012-12-29 12:10:52+00:00,"// TODO: remove for 4.0, when the {@link Weight} class will be removed",,,
162,src/main/java/org/apache/commons/math3/optim/nonlinear/vector/jacobian/AbstractLeastSquaresOptimizer.java,src/main/java/org/apache/commons/math3/optim/nonlinear/vector/jacobian/AbstractLeastSquaresOptimizer.java,281,281,250cf6e3669ee3c0cfda5d20761fb1324f594df0,ed39d2dbe2522a7842d8f173af46b483d983cb0a,2012-12-28 20:16:38+00:00,2012-12-29 12:10:52+00:00,"// TODO: remove for 4.0, when the {@link Weight} class will be removed",,,
163,src/java/org/apache/commons/math/optimization/LeastSquaresConverter.java,src/java/org/apache/commons/math/optimization/LeastSquaresConverter.java,60,60,5220875108dea18233023bf518c8fd1011c5c1e2,419531014acc9c937b3579e213d2a57a8f608e7a,2009-05-23 11:44:01+00:00,2009-06-01 13:23:17+00:00,// TODO: Add Serializable documentation,,,
164,src/java/org/apache/commons/math/optimization/LeastSquaresConverter.java,src/java/org/apache/commons/math/optimization/LeastSquaresConverter.java,61,61,5220875108dea18233023bf518c8fd1011c5c1e2,419531014acc9c937b3579e213d2a57a8f608e7a,2009-05-23 11:44:01+00:00,2009-06-01 13:23:17+00:00,// TODO: Check Serializable implementation,,,
165,src/java/org/apache/commons/math/optimization/MultiStartMultivariateRealOptimizer.java,src/java/org/apache/commons/math/optimization/MultiStartMultivariateRealOptimizer.java,42,42,b41ff57526cadeb5ab8407dd962d61a615181b42,5fc860d2c151e7d39b49961fe8514563f890e9ce,2009-05-23 11:26:56+00:00,2009-06-20 18:17:32+00:00,// TODO: Add Serializable documentation,,,
166,src/java/org/apache/commons/math/optimization/MultiStartMultivariateRealOptimizer.java,src/java/org/apache/commons/math/optimization/MultiStartMultivariateRealOptimizer.java,43,43,b41ff57526cadeb5ab8407dd962d61a615181b42,5fc860d2c151e7d39b49961fe8514563f890e9ce,2009-05-23 11:26:56+00:00,2009-06-20 18:17:32+00:00,// TODO: Check Serializable implementation,,,
167,src/java/org/apache/commons/math/optimization/SimpleRealPointChecker.java,src/java/org/apache/commons/math/optimization/SimpleRealPointChecker.java,37,37,b41ff57526cadeb5ab8407dd962d61a615181b42,6135415f3184a4983f80141ccbb0907e0224bbb6,2009-05-23 11:26:56+00:00,2009-07-20 19:34:06+00:00,// TODO: Add Serializable documentation,,,
168,src/java/org/apache/commons/math/optimization/SimpleRealPointChecker.java,src/java/org/apache/commons/math/optimization/SimpleRealPointChecker.java,38,38,b41ff57526cadeb5ab8407dd962d61a615181b42,6135415f3184a4983f80141ccbb0907e0224bbb6,2009-05-23 11:26:56+00:00,2009-07-20 19:34:06+00:00,// TODO: Check Serializable implementation,,,
169,src/java/org/apache/commons/math/optimization/SimpleScalarValueChecker.java,src/java/org/apache/commons/math/optimization/SimpleScalarValueChecker.java,37,37,b41ff57526cadeb5ab8407dd962d61a615181b42,6135415f3184a4983f80141ccbb0907e0224bbb6,2009-05-23 11:26:56+00:00,2009-07-20 19:34:06+00:00,// TODO: Add Serializable documentation,,,
170,src/java/org/apache/commons/math/optimization/SimpleScalarValueChecker.java,src/java/org/apache/commons/math/optimization/SimpleScalarValueChecker.java,38,38,b41ff57526cadeb5ab8407dd962d61a615181b42,6135415f3184a4983f80141ccbb0907e0224bbb6,2009-05-23 11:26:56+00:00,2009-07-20 19:34:06+00:00,// TODO: Check Serializable implementation,,,
171,src/java/org/apache/commons/math/optimization/SimpleVectorialValueChecker.java,src/java/org/apache/commons/math/optimization/SimpleVectorialValueChecker.java,37,37,b41ff57526cadeb5ab8407dd962d61a615181b42,6135415f3184a4983f80141ccbb0907e0224bbb6,2009-05-23 11:26:56+00:00,2009-07-20 19:34:06+00:00,// TODO: Add Serializable documentation,,,
172,src/java/org/apache/commons/math/optimization/SimpleVectorialValueChecker.java,src/java/org/apache/commons/math/optimization/SimpleVectorialValueChecker.java,38,38,b41ff57526cadeb5ab8407dd962d61a615181b42,6135415f3184a4983f80141ccbb0907e0224bbb6,2009-05-23 11:26:56+00:00,2009-07-20 19:34:06+00:00,// TODO: Check Serializable implementation,,,
173,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,216,289,d451a1fb921f7dec1bde47a05a37fbed4df5a1ba,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-08-06 17:06:38+00:00,2015-02-25 21:34:53+00:00,"// System.out.println(""bobyqa""); // XXX
printMethod(); // XXX",[215],[275],['9ca170c67f068fd2bc568126c90bc8c0a9f6855b']
174,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,372,378,d451a1fb921f7dec1bde47a05a37fbed4df5a1ba,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-08-06 17:06:38+00:00,2015-02-25 21:34:53+00:00,"// System.out.println(""bobyqb""); // XXX
printMethod(); // XXX",[371],[361],['9ca170c67f068fd2bc568126c90bc8c0a9f6855b']
175,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,779,779,d451a1fb921f7dec1bde47a05a37fbed4df5a1ba,4b1377907d9aff7682fc42fad9c6907e8ae9513c,2011-08-06 17:06:38+00:00,2011-08-16 21:15:56+00:00,d__1 = vlag.getEntry(knew); // XXX Same statement as a few lines below?,,,
176,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,786,754,d451a1fb921f7dec1bde47a05a37fbed4df5a1ba,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-08-06 17:06:38+00:00,2015-02-25 21:34:53+00:00,cauchy = ZERO; // XXX Useful statement?,,,
177,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,790,790,d451a1fb921f7dec1bde47a05a37fbed4df5a1ba,4b1377907d9aff7682fc42fad9c6907e8ae9513c,2011-08-06 17:06:38+00:00,2011-08-16 21:15:56+00:00,d__1 = vlag.getEntry(knew); // XXX Same statement as a few lines above?,,,
178,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,1338,1262,d451a1fb921f7dec1bde47a05a37fbed4df5a1ba,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-08-06 17:06:38+00:00,2015-02-25 21:34:53+00:00,"// System.out.println(""altmov""); // XXX
printMethod(); // XXX",[1268],[1245],['9ca170c67f068fd2bc568126c90bc8c0a9f6855b']
179,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,1721,1584,d451a1fb921f7dec1bde47a05a37fbed4df5a1ba,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-08-06 17:06:38+00:00,2015-02-25 21:34:53+00:00,"// System.out.println(""prelim""); // XXX
printMethod(); // XXX",[1613],[1567],['9ca170c67f068fd2bc568126c90bc8c0a9f6855b']
180,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,1965,1966,d451a1fb921f7dec1bde47a05a37fbed4df5a1ba,4b1377907d9aff7682fc42fad9c6907e8ae9513c,2011-08-06 17:06:38+00:00,2011-08-16 21:15:56+00:00,"// System.out.println(""rescue""); // XXX",,,
181,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,2508,1810,d451a1fb921f7dec1bde47a05a37fbed4df5a1ba,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-08-06 17:06:38+00:00,2015-02-25 21:34:53+00:00,"// System.out.println(""trsbox""); // XXX
printMethod(); // XXX",[1857],[1793],['9ca170c67f068fd2bc568126c90bc8c0a9f6855b']
182,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,2996,2297,d451a1fb921f7dec1bde47a05a37fbed4df5a1ba,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-08-06 17:06:38+00:00,2015-02-25 21:34:53+00:00,"// System.out.println(""update""); // XXX
printMethod(); // XXX",[2343],[2281],['9ca170c67f068fd2bc568126c90bc8c0a9f6855b']
183,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,3002,2303,d451a1fb921f7dec1bde47a05a37fbed4df5a1ba,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-08-06 17:06:38+00:00,2015-02-25 21:34:53+00:00,// XXX Should probably be split into two arrays.,,,
184,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,3089,2381,d451a1fb921f7dec1bde47a05a37fbed4df5a1ba,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-08-06 17:06:38+00:00,2015-02-25 21:34:53+00:00,"// System.out.println(""setup""); // XXX
printMethod(); // XXX",[2424],[2362],['9ca170c67f068fd2bc568126c90bc8c0a9f6855b']
185,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,58,58,7c6dd40b330d85ae718e867c4d5cee0b1c4f317b,3872917effefb08c997431a8bdf3aaabbc159fac,2011-08-13 09:08:39+00:00,2011-08-15 21:16:57+00:00,"private static final int INDEX_OFFSET = 1; // XXX to become ""0"" when all loops are 0-based.",,,
186,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,1999,1923,9c4571dd506954f0893b85ec4b82e5bc69fe2c16,9ca170c67f068fd2bc568126c90bc8c0a9f6855b,2011-08-16 21:55:49+00:00,2011-10-24 21:09:32+00:00,"// System.out.println(""loop in trsbox: state="" + state); // XXX",,,
187,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,479,470,591e3d166e0e3202c5a4a577077a5a43c101f65e,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-08-18 22:53:48+00:00,2015-02-25 21:34:53+00:00,"throw new PathIsExploredException(); // XXX
// throw new PathIsExploredException(); // XXX",[469],[469],['88b7d7f6fc23b89ba0fd6fc32ddbaf87cb805496']
188,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,576,569,1f0c4c94514e40479aedf6ed41b2c88a44dfbe33,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-08-19 21:35:19+00:00,2015-02-25 21:34:53+00:00,"// sum = sumVector.getEntry(k); // XXX ""testAckley"" and ""testDiffPow"" fail.",,,
189,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,1699,1636,1f0c4c94514e40479aedf6ed41b2c88a44dfbe33,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-08-19 21:35:19+00:00,2015-02-25 21:34:53+00:00,"throw new PathIsExploredException(); // XXX
// throw new PathIsExploredException(); // XXX",[1637],[1637],['88b7d7f6fc23b89ba0fd6fc32ddbaf87cb805496']
190,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,1707,1644,1f0c4c94514e40479aedf6ed41b2c88a44dfbe33,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-08-19 21:35:19+00:00,2015-02-25 21:34:53+00:00,"throw new PathIsExploredException(); // XXX
// throw new PathIsExploredException(); // XXX",[1645],[1645],['88b7d7f6fc23b89ba0fd6fc32ddbaf87cb805496']
191,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,1711,1648,1f0c4c94514e40479aedf6ed41b2c88a44dfbe33,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-08-19 21:35:19+00:00,2015-02-25 21:34:53+00:00,"throw new PathIsExploredException(); // XXX
// throw new PathIsExploredException(); // XXX",[1649],[1649],['88b7d7f6fc23b89ba0fd6fc32ddbaf87cb805496']
192,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,1723,1660,1f0c4c94514e40479aedf6ed41b2c88a44dfbe33,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-08-19 21:35:19+00:00,2015-02-25 21:34:53+00:00,"throw new PathIsExploredException(); // XXX
//                     throw new PathIsExploredException(); // XXX",[1660],[1660],['0093f7b0a2a9e06ec5b5e1e551676269171c3e3d']
193,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,1771,1710,1f0c4c94514e40479aedf6ed41b2c88a44dfbe33,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-08-19 21:35:19+00:00,2015-02-25 21:34:53+00:00,"throw new PathIsExploredException(); // XXX
// throw new PathIsExploredException(); // XXX",[1711],[1711],['88b7d7f6fc23b89ba0fd6fc32ddbaf87cb805496']
194,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,1796,1733,1f0c4c94514e40479aedf6ed41b2c88a44dfbe33,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-08-19 21:35:19+00:00,2015-02-25 21:34:53+00:00,"// zmat.setEntry(nfm, nfxm, Math.sqrt(HALF) * recip); // XXX ""testAckley"" and ""testDiffPow"" fail.
// zMatrix.setEntry(nfm, nfxm, Math.sqrt(HALF) * recip); // XXX ""testAckley"" and ""testDiffPow"" fail.
// zMatrix.setEntry(nfm, nfxm, FastMath.sqrt(HALF) * recip); // XXX ""testAckley"" and ""testDiffPow"" fail.","[1762, 1733]","[1716, 1734]","['9ca170c67f068fd2bc568126c90bc8c0a9f6855b', 'e4c6bb0b27ee625380416a503c7fa73610db649c']"
195,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,1813,1750,1f0c4c94514e40479aedf6ed41b2c88a44dfbe33,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-08-19 21:35:19+00:00,2015-02-25 21:34:53+00:00,"throw new PathIsExploredException(); // XXX
//                 throw new PathIsExploredException(); // XXX",[1750],[1752],['0093f7b0a2a9e06ec5b5e1e551676269171c3e3d']
196,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,551,542,67480f06e848657b66c20743afecb3d0af3e34bb,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-09-06 13:05:55+00:00,2015-02-25 21:34:53+00:00,"throw new PathIsExploredException(); // XXX
// throw new PathIsExploredException(); // XXX",[541],[541],['88b7d7f6fc23b89ba0fd6fc32ddbaf87cb805496']
197,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,728,735,e0f684748b88a85917f2345a3e9b9189c7c72997,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-10-18 23:12:14+00:00,2015-02-25 21:34:53+00:00,"// beta += dx * dx + dsq * (xoptsq + dx + dx + HALF * dsq) - bsum; // XXX ""testAckley"" and ""testDiffPow"" fail.",,,
198,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,729,736,e0f684748b88a85917f2345a3e9b9189c7c72997,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-10-18 23:12:14+00:00,2015-02-25 21:34:53+00:00,"// beta = dx * dx + dsq * (xoptsq + 2 * dx + HALF * dsq) + beta - bsum; // XXX ""testDiffPow"" fails.",,,
199,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,430,447,9ca170c67f068fd2bc568126c90bc8c0a9f6855b,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-10-24 21:09:32+00:00,2015-02-25 21:34:53+00:00,printState(20); // XXX,,,
200,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,466,483,9ca170c67f068fd2bc568126c90bc8c0a9f6855b,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-10-24 21:09:32+00:00,2015-02-25 21:34:53+00:00,printState(60); // XXX,,,
201,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,540,557,9ca170c67f068fd2bc568126c90bc8c0a9f6855b,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-10-24 21:09:32+00:00,2015-02-25 21:34:53+00:00,printState(90); // XXX,,,
202,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,645,662,9ca170c67f068fd2bc568126c90bc8c0a9f6855b,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-10-24 21:09:32+00:00,2015-02-25 21:34:53+00:00,printState(210); // XXX,,,
203,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,671,688,9ca170c67f068fd2bc568126c90bc8c0a9f6855b,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-10-24 21:09:32+00:00,2015-02-25 21:34:53+00:00,printState(230); // XXX,,,
204,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,794,811,9ca170c67f068fd2bc568126c90bc8c0a9f6855b,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-10-24 21:09:32+00:00,2015-02-25 21:34:53+00:00,printState(360); // XXX,,,
205,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,1103,1120,9ca170c67f068fd2bc568126c90bc8c0a9f6855b,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-10-24 21:09:32+00:00,2015-02-25 21:34:53+00:00,printState(650); // XXX,,,
206,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,1155,1172,9ca170c67f068fd2bc568126c90bc8c0a9f6855b,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-10-24 21:09:32+00:00,2015-02-25 21:34:53+00:00,printState(680); // XXX,,,
207,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,1180,1197,9ca170c67f068fd2bc568126c90bc8c0a9f6855b,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-10-24 21:09:32+00:00,2015-02-25 21:34:53+00:00,printState(720); // XXX,,,
208,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,1861,1877,9ca170c67f068fd2bc568126c90bc8c0a9f6855b,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-10-24 21:09:32+00:00,2015-02-25 21:34:53+00:00,printState(20); // XXX,,,
209,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,1865,1881,9ca170c67f068fd2bc568126c90bc8c0a9f6855b,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-10-24 21:09:32+00:00,2015-02-25 21:34:53+00:00,printState(30); // XXX,,,
210,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,1898,1914,9ca170c67f068fd2bc568126c90bc8c0a9f6855b,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-10-24 21:09:32+00:00,2015-02-25 21:34:53+00:00,printState(50); // XXX,,,
211,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,2006,2022,9ca170c67f068fd2bc568126c90bc8c0a9f6855b,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-10-24 21:09:32+00:00,2015-02-25 21:34:53+00:00,printState(90); // XXX,,,
212,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,2015,2031,9ca170c67f068fd2bc568126c90bc8c0a9f6855b,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-10-24 21:09:32+00:00,2015-02-25 21:34:53+00:00,printState(100); // XXX,,,
213,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,2042,2058,9ca170c67f068fd2bc568126c90bc8c0a9f6855b,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-10-24 21:09:32+00:00,2015-02-25 21:34:53+00:00,printState(120); // XXX,,,
214,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,2113,2129,9ca170c67f068fd2bc568126c90bc8c0a9f6855b,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-10-24 21:09:32+00:00,2015-02-25 21:34:53+00:00,printState(150); // XXX,,,
215,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,2198,2214,9ca170c67f068fd2bc568126c90bc8c0a9f6855b,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-10-24 21:09:32+00:00,2015-02-25 21:34:53+00:00,printState(190); // XXX,,,
216,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optimization/direct/BOBYQAOptimizer.java,2224,2240,9ca170c67f068fd2bc568126c90bc8c0a9f6855b,b4669aad3f2185894db7d4fb84cbcc311c32e34d,2011-10-24 21:09:32+00:00,2015-02-25 21:34:53+00:00,printState(210); // XXX,,,
