,created_in_file,last_appeared_in_file,lastfile_deleted_in_commit,created_in_line,last_appeared_in_line,created_in_commit,deleted_in_commit,created_at_date,deleted_at_date,content,deleted_in_lines,created_in_lines,updated_in_commits
315,src/java/org/apache/commons/math/optimization/SimpleVectorialValueChecker.java,src/main/java/org/apache/commons/math/optimization/SimpleVectorValueChecker.java,,38,38,b41ff57526cadeb5ab8407dd962d61a615181b42,6135415f3184a4983f80141ccbb0907e0224bbb6,2009-05-23 11:26:56+00:00,2009-07-20 19:34:06+00:00,// TODO: Check Serializable implementation,,,
316,src/main/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizer.java,src/main/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizer.java,,76,78,63030b2b0ad2735a45522b73adc414746eb3dd38,7460c082a39251193108da52ce05e63f3e3796d1,2013-08-09 23:21:14+00:00,2014-02-18 14:31:34+00:00,model = other.model; // XXX Not thread-safe,,,
317,src/main/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizer.java,src/main/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizer.java,,77,79,63030b2b0ad2735a45522b73adc414746eb3dd38,7460c082a39251193108da52ce05e63f3e3796d1,2013-08-09 23:21:14+00:00,2014-02-18 14:31:34+00:00,jacobian = other.jacobian; // XXX Not thread-safe,,,
318,src/main/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizer.java,src/main/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizer.java,,88,90,63030b2b0ad2735a45522b73adc414746eb3dd38,7460c082a39251193108da52ce05e63f3e3796d1,2013-08-09 23:21:14+00:00,2014-02-18 14:31:34+00:00,"this.weight = weight; // XXX Not thread-safe
this.weight = newWeight; // XXX Not thread-safe",[90],[90],['cf4805081b84624a904af4c510b8467d3beddae9']
319,src/main/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizer.java,src/main/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizer.java,,96,98,63030b2b0ad2735a45522b73adc414746eb3dd38,7460c082a39251193108da52ce05e63f3e3796d1,2013-08-09 23:21:14+00:00,2014-02-18 14:31:34+00:00,"this.model = model; // XXX Not thread-safe
this.model = newModel; // XXX Not thread-safe",[98],[98],['cf4805081b84624a904af4c510b8467d3beddae9']
320,src/main/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizer.java,src/main/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizer.java,,97,99,63030b2b0ad2735a45522b73adc414746eb3dd38,7460c082a39251193108da52ce05e63f3e3796d1,2013-08-09 23:21:14+00:00,2014-02-18 14:31:34+00:00,"this.jacobian = jacobian; // XXX Not thread-safe
this.jacobian = newJacobian; // XXX Not thread-safe",[99],[99],['cf4805081b84624a904af4c510b8467d3beddae9']
321,src/main/java/org/apache/commons/math3/optim/AbstractOptimizer.java,src/main/java/org/apache/commons/math3/optim/AbstractOptimizer.java,,64,64,63030b2b0ad2735a45522b73adc414746eb3dd38,7460c082a39251193108da52ce05e63f3e3796d1,2013-08-09 23:21:14+00:00,2014-02-18 14:31:34+00:00,checker = other.checker; // XXX Not thread-safe.,,,
322,src/main/java/org/apache/commons/math3/geometry/spherical/oned/SubChord.java,src/main/java/org/apache/commons/math3/geometry/spherical/oned/SubChord.java,,70,70,13188390f33649b1881dbd4d9f2440894a36463a,a3e4cbe0bb26acab07f53a7d4ced1f24045e08e0,2014-01-01 17:24:37+00:00,2014-01-01 17:26:54+00:00,// TODO Auto-generated method stub,,,
323,src/main/java/org/apache/commons/math3/geometry/spherical/oned/SubChord.java,src/main/java/org/apache/commons/math3/geometry/spherical/oned/SubChord.java,,76,76,13188390f33649b1881dbd4d9f2440894a36463a,a3e4cbe0bb26acab07f53a7d4ced1f24045e08e0,2014-01-01 17:24:37+00:00,2014-01-01 17:26:54+00:00,// TODO Auto-generated method stub,,,
324,src/main/java/org/apache/commons/math3/geometry/spherical/oned/SubChord.java,src/main/java/org/apache/commons/math3/geometry/spherical/oned/SubChord.java,,104,104,13188390f33649b1881dbd4d9f2440894a36463a,a3e4cbe0bb26acab07f53a7d4ced1f24045e08e0,2014-01-01 17:24:37+00:00,2014-01-01 17:26:54+00:00,// TODO: implement merging loop,,,
325,src/main/java/org/apache/commons/math3/fitting/leastsquares/LeastSquaresProblemImpl.java,src/main/java/org/apache/commons/math3/fitting/leastsquares/LeastSquaresProblemImpl.java,,128,75,7460c082a39251193108da52ce05e63f3e3796d1,fc9cb0ce163e54e4bba232d2bbf2f79dc495585d,2014-02-18 14:31:34+00:00,2014-02-18 14:32:06+00:00,//TODO evaluate value and jacobian in one function call,,,
326,src/main/java/org/apache/commons/math3/fitting/leastsquares/LeastSquaresProblemImpl.java,src/main/java/org/apache/commons/math3/fitting/leastsquares/LeastSquaresProblemImpl.java,,233,233,7460c082a39251193108da52ce05e63f3e3796d1,06d490a4bd763fb634596f2755b436f7f8fbbad8,2014-02-18 14:31:34+00:00,2014-02-18 14:31:53+00:00,//TODO copy?,,,
327,src/main/java/org/apache/commons/math3/RealFieldElement.java,src/main/java/org/apache/commons/math4/RealFieldElement.java,,208,207,3ad5595706a90adc920105b5c486e4fc0db6d497,45df5da2640f8f097915b8a2a0249ef0f6cf514e,2013-03-11 08:37:12+00:00,2015-03-10 22:38:48+01:00,"//    TODO: add this method in 4.0, as it is not possible to do it in 3.2",,,
328,src/main/java/org/apache/commons/math3/analysis/differentiation/DSCompiler.java,src/main/java/org/apache/commons/math4/analysis/differentiation/DSCompiler.java,,1102,1102,87b597c622e5e83beb5e45cdc4bd06266a3f9020,d05fac054e8e4f3b03794540a759ad02f340be0e,2012-08-08 20:33:43+00:00,2012-08-10 18:33:06+00:00,// TODO compute higher order derivatives,,,
329,src/main/java/org/apache/commons/math3/analysis/differentiation/DSCompiler.java,src/main/java/org/apache/commons/math4/analysis/differentiation/DSCompiler.java,,1130,1130,87b597c622e5e83beb5e45cdc4bd06266a3f9020,d05fac054e8e4f3b03794540a759ad02f340be0e,2012-08-08 20:33:43+00:00,2012-08-10 18:33:06+00:00,// TODO compute higher order derivatives,,,
330,src/main/java/org/apache/commons/math3/analysis/differentiation/DSCompiler.java,src/main/java/org/apache/commons/math4/analysis/differentiation/DSCompiler.java,,1158,1158,87b597c622e5e83beb5e45cdc4bd06266a3f9020,d05fac054e8e4f3b03794540a759ad02f340be0e,2012-08-08 20:33:43+00:00,2012-08-10 18:33:06+00:00,// TODO compute higher order derivatives,,,
331,src/main/java/org/apache/commons/math3/analysis/differentiation/DSCompiler.java,src/main/java/org/apache/commons/math4/analysis/differentiation/DSCompiler.java,,1187,1294,87b597c622e5e83beb5e45cdc4bd06266a3f9020,07aa93aae7bf33ac5d3044366f2dc2e1117785dd,2012-08-08 20:33:43+00:00,2012-08-13 13:06:26+00:00,// TODO compute higher order derivatives,,,
332,src/main/java/org/apache/commons/math3/analysis/differentiation/DSCompiler.java,src/main/java/org/apache/commons/math4/analysis/differentiation/DSCompiler.java,,1228,1357,87b597c622e5e83beb5e45cdc4bd06266a3f9020,b6d40681620660194efb4d05b6384c41f3ba8208,2012-08-08 20:33:43+00:00,2012-08-13 14:14:17+00:00,// TODO,,,
333,src/main/java/org/apache/commons/math3/analysis/interpolation/TricubicSplineInterpolator.java,src/main/java/org/apache/commons/math4/analysis/interpolation/TricubicSplineInterpolator.java,,156,161,696be68b5dc8872a818a24d8a377158314b54e31,0a5cd11327d50e5906fb4dc08bce5baea6b2d247,2012-02-14 16:17:55+00:00,2015-02-25 23:02:30+01:00,// XXX Not sure about this formula,,,
334,src/main/java/org/apache/commons/math3/dfp/Dfp.java,src/main/java/org/apache/commons/math4/dfp/Dfp.java,,2668,2674,3ad5595706a90adc920105b5c486e4fc0db6d497,45df5da2640f8f097915b8a2a0249ef0f6cf514e,2013-03-11 08:37:12+00:00,2015-03-10 22:38:48+01:00,//  TODO: deactivate this implementation (and return type) in 4.0,,,
335,src/main/java/org/apache/commons/math3/dfp/Dfp.java,src/main/java/org/apache/commons/math4/dfp/Dfp.java,,2679,2685,3ad5595706a90adc920105b5c486e4fc0db6d497,45df5da2640f8f097915b8a2a0249ef0f6cf514e,2013-03-11 08:37:12+00:00,2015-03-10 22:38:48+01:00,//    TODO: activate this implementation (and return type) in 4.0,,,
336,src/main/java/org/apache/commons/math3/distribution/MixtureMultivariateRealDistribution.java,src/main/java/org/apache/commons/math4/distribution/MixtureMultivariateRealDistribution.java,,143,143,ea138c2da2c7dfd4b7e947fbad8c10d1fda745c2,e0426dfbfb494dac67cc2d40b8d4fd5adeea69c8,2012-10-19 11:00:53+00:00,2012-10-24 21:27:44+00:00,// using the same sequence of random numbers. XXX,,,
337,src/main/java/org/apache/commons/math3/distribution/MixtureMultivariateRealDistribution.java,src/main/java/org/apache/commons/math4/distribution/MixtureMultivariateRealDistribution.java,,145,145,ea138c2da2c7dfd4b7e947fbad8c10d1fda745c2,e0426dfbfb494dac67cc2d40b8d4fd5adeea69c8,2012-10-19 11:00:53+00:00,2012-10-24 21:27:44+00:00,distribution.get(i).reseedRandomGenerator(seed); // XXX original code.,,,
338,src/main/java/org/apache/commons/math3/fitting/GaussianCurveFitter.java,src/main/java/org/apache/commons/math4/fitting/GaussianCurveFitter.java,,302,305,eb1a3f00a265fb23e839e2b99096f12833105424,9d1741bfe4a7808cfa0c313891a717adf98a3087,2013-08-23 15:39:55+00:00,2021-05-15 05:36:48+02:00,// TODO: Exceptions should not be used for flow control.,,,
339,src/main/java/org/apache/commons/math3/fitting/GaussianCurveFitter.java,src/main/java/org/apache/commons/math4/fitting/GaussianCurveFitter.java,,401,404,eb1a3f00a265fb23e839e2b99096f12833105424,9d1741bfe4a7808cfa0c313891a717adf98a3087,2013-08-23 15:39:55+00:00,2021-05-15 05:36:48+02:00,// TODO: Exceptions should not be used for flow control.,,,
340,src/main/java/org/apache/commons/math3/fitting/GaussianFitter.java,src/main/java/org/apache/commons/math4/fitting/GaussianFitter.java,,240,243,7ee7843ffe817f79a54f77feebd51506f36c7ef8,0a5cd11327d50e5906fb4dc08bce5baea6b2d247,2012-12-12 14:10:38+00:00,2015-02-25 23:02:30+01:00,// TODO: Exceptions should not be used for flow control.,,,
341,src/main/java/org/apache/commons/math3/fitting/GaussianFitter.java,src/main/java/org/apache/commons/math4/fitting/GaussianFitter.java,,339,342,7ee7843ffe817f79a54f77feebd51506f36c7ef8,0a5cd11327d50e5906fb4dc08bce5baea6b2d247,2012-12-12 14:10:38+00:00,2015-02-25 23:02:30+01:00,// TODO: Exceptions should not be used for flow control.,,,
342,src/main/java/org/apache/commons/math3/fitting/leastsquares/GaussNewtonOptimizer.java,src/main/java/org/apache/commons/math4/fitting/leastsquares/GaussNewtonOptimizer.java,,47,52,3e18e999c7a0648cc9eee72202e07669df3c4ffb,9d1741bfe4a7808cfa0c313891a717adf98a3087,2014-02-18 14:32:36+00:00,2021-05-15 05:36:48+02:00,//TODO move to linear package and expand options?,,,
343,src/main/java/org/apache/commons/math3/fitting/leastsquares/LeastSquaresFactory.java,src/main/java/org/apache/commons/math4/fitting/leastsquares/LeastSquaresFactory.java,,58,58,7460c082a39251193108da52ce05e63f3e3796d1,06d490a4bd763fb634596f2755b436f7f8fbbad8,2014-02-18 14:31:34+00:00,2014-02-18 14:31:53+00:00,//TODO adapter?,,,
344,src/main/java/org/apache/commons/math3/fitting/leastsquares/LeastSquaresFactory.java,src/main/java/org/apache/commons/math4/fitting/leastsquares/LeastSquaresFactory.java,,120,213,06d490a4bd763fb634596f2755b436f7f8fbbad8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2014-02-18 14:31:53+00:00,2021-05-15 05:36:48+02:00,"//TODO more efficient implementation
// TODO more efficient implementation",[174],[197],['0714c7cbe61a8db315e2aac578614f5a706f8014']
345,src/main/java/org/apache/commons/math3/fitting/leastsquares/LeastSquaresFactory.java,src/main/java/org/apache/commons/math4/fitting/leastsquares/LeastSquaresFactory.java,,269,327,0079828734d62dbc2b44ccf4f21e3dc1daa7b90b,9d1741bfe4a7808cfa0c313891a717adf98a3087,2014-02-18 14:32:54+00:00,2021-05-15 05:36:48+02:00,"//TODO get array from RealVector without copying?
//TODO get array from RealVector without copying?",[264],[311],['0714c7cbe61a8db315e2aac578614f5a706f8014']
346,src/main/java/org/apache/commons/math3/fitting/leastsquares/LeastSquaresOptimizer.java,src/main/java/org/apache/commons/math4/fitting/leastsquares/LeastSquaresOptimizer.java,,26,40,7460c082a39251193108da52ce05e63f3e3796d1,9d1741bfe4a7808cfa0c313891a717adf98a3087,2014-02-18 14:31:34+00:00,2021-05-15 05:36:48+02:00,//TODO Solution?,,,
347,src/main/java/org/apache/commons/math3/geometry/enclosing/WelzlEncloser.java,src/main/java/org/apache/commons/math4/geometry/enclosing/WelzlEncloser.java,,108,103,2a3b56daa03253a8abccf5d895a310831ef0275a,19c1c3bb9bc175f9c19b026e7cda1d0fe47ade90,2014-01-29 20:19:20+00:00,2014-02-02 20:52:49+00:00,"// TODO: fix this, it should never happen but it does!",,,
348,src/main/java/org/apache/commons/math3/geometry/spherical/twod/SphericalPolygonsSet.java,src/main/java/org/apache/commons/math4/geometry/spherical/twod/SphericalPolygonsSet.java,,490,490,739708f1af316d9b31a83b9e5d0cc7303155853d,e5002ce3f6a625bfd52f63fa38279c09178e8354,2014-02-05 20:42:58+00:00,2014-02-05 20:46:43+00:00,// TODO: compute enclosing small circle,,,
349,src/main/java/org/apache/commons/math3/linear/EigenDecomposition.java,src/main/java/org/apache/commons/math4/linear/EigenDecomposition.java,,721,745,afce27e29d42c5caa46a2c7496fedac647405ae9,1213c8a2dd83c3cb6931334626955ae853924e25,2012-05-06 19:40:57+00:00,2012-07-18 20:49:43+00:00,"// TODO: we can not handle a zero matrix, what exception to throw?",,,
350,src/main/java/org/apache/commons/math3/linear/RealVector.java,src/main/java/org/apache/commons/math4/linear/RealVector.java,,217,217,6b5659033e48e96c7d7bddab9a715132b6661e19,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-05-28 08:31:13+00:00,2021-05-15 05:36:48+02:00,// TODO Use more specific error message,,,
351,src/main/java/org/apache/commons/math3/linear/RealVectorPreservingVisitor.java,src/main/java/org/apache/commons/math4/linear/RealVectorPreservingVisitor.java,,52,52,97a5210fd70a226f2d18b27d6beb74ebba70966b,6b5659033e48e96c7d7bddab9a715132b6661e19,2012-05-28 07:54:16+00:00,2012-05-28 08:31:13+00:00,// TODO Check above javadoc comment (add proper link to methods in,,,
352,src/main/java/org/apache/commons/math3/optim/BaseMultiStartMultivariateOptimizer.java,src/main/java/org/apache/commons/math4/optim/BaseMultiStartMultivariateOptimizer.java,,181,173,7ee7843ffe817f79a54f77feebd51506f36c7ef8,f00bd95151792341002bf4e987f403f0124bb323,2012-12-12 14:10:38+00:00,2013-03-09 17:37:30+00:00,generator.nextVector(); // XXX This does not enforce bounds!,,,
353,src/main/java/org/apache/commons/math3/optim/BaseMultiStartMultivariateOptimizer.java,src/main/java/org/apache/commons/math4/optim/BaseMultiStartMultivariateOptimizer.java,,167,160,77910da210dd4349c83d3455968ce14a2635845d,f00bd95151792341002bf4e987f403f0124bb323,2012-12-13 13:29:56+00:00,2013-03-09 17:37:30+00:00,final double[] min = getLowerBound(); // XXX Should be used to enforce bounds (see below).,,,
354,src/main/java/org/apache/commons/math3/optim/BaseMultiStartMultivariateOptimizer.java,src/main/java/org/apache/commons/math4/optim/BaseMultiStartMultivariateOptimizer.java,,168,161,77910da210dd4349c83d3455968ce14a2635845d,f00bd95151792341002bf4e987f403f0124bb323,2012-12-13 13:29:56+00:00,2013-03-09 17:37:30+00:00,final double[] max = getUpperBound(); // XXX Should be used to enforce bounds (see below).,,,
355,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/gradient/NonLinearConjugateGradientOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/gradient/NonLinearConjugateGradientOptimizer.java,,235,229,7ee7843ffe817f79a54f77feebd51506f36c7ef8,f0ae42aa934c10686c613277bd7a0837f6a1602d,2012-12-12 14:10:38+00:00,2014-02-28 16:23:26+00:00,// XXX Last parameters is set to a value close to zero in order to,,,
356,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,286,295,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,printMethod(); // XXX,,,
357,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,375,384,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,printMethod(); // XXX,,,
358,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,444,454,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,printState(20); // XXX,,,
359,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,467,477,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,// throw new PathIsExploredException(); // XXX,,,
360,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,480,490,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,printState(60); // XXX,,,
361,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,539,549,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,// throw new PathIsExploredException(); // XXX,,,
362,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,554,564,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,printState(90); // XXX,,,
363,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,566,576,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,"// sum = sumVector.getEntry(k); // XXX ""testAckley"" and ""testDiffPow"" fail.",,,
364,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,659,669,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,printState(210); // XXX,,,
365,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,685,695,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,printState(230); // XXX,,,
366,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,732,742,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,"// beta += dx * dx + dsq * (xoptsq + dx + dx + HALF * dsq) - bsum; // XXX ""testAckley"" and ""testDiffPow"" fail.",,,
367,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,733,743,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,"// beta = dx * dx + dsq * (xoptsq + 2 * dx + HALF * dsq) + beta - bsum; // XXX ""testDiffPow"" fails.",,,
368,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,751,761,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,cauchy = ZERO; // XXX Useful statement?,,,
369,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,808,818,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,printState(360); // XXX,,,
370,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,1117,1128,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,printState(650); // XXX,,,
371,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,1169,1180,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,printState(680); // XXX,,,
372,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,1194,1205,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,printState(720); // XXX,,,
373,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,1259,1270,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,printMethod(); // XXX,,,
374,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,1583,1592,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,printMethod(); // XXX,,,
375,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,1635,1644,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,// throw new PathIsExploredException(); // XXX,,,
376,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,1643,1652,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,// throw new PathIsExploredException(); // XXX,,,
377,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,1647,1656,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,// throw new PathIsExploredException(); // XXX,,,
378,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,1659,1668,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,//                     throw new PathIsExploredException(); // XXX,,,
379,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,1709,1718,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,// throw new PathIsExploredException(); // XXX,,,
380,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,src/main/java/org/apache/commons/math4/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,,1734,1741,7ee7843ffe817f79a54f77feebd51506f36c7ef8,9d1741bfe4a7808cfa0c313891a717adf98a3087,2012-12-12 14:10:38+00:00,2021-05-15 05:36:48+02:00,"// zMatrix.setEntry(nfm, nfxm, Math.sqrt(HALF) * recip); // XXX ""testAckley"" and ""testDiffPow"" fail.
// zMatrix.setEntry(nfm, nfxm, FastMath.sqrt(HALF) * recip); // XXX ""testAckley"" and ""testDiffPow"" fail.",[1728],[1729],['e4c6bb0b27ee625380416a503c7fa73610db649c']
